,Unnamed: 0,h,V,C,x,y,Y
1829,1829,10PB,6,4,0.288,0.27,25.5
1830,1830,10PB,6,6,0.278,0.251,23.9
1831,1831,10PB,6,8,0.269,0.233,22.6
1832,1832,10PB,6,10,0.261,0.217,21.6
1833,1833,10PB,6,12,0.252,0.201,20.6
1834,1834,10PB,6,14,0.245,0.185,19.8
1835,1835,10PB,6,16,0.236,0.167,18.9
1836,1836,10PB,6,18,0.229,0.153,18.3
1837,1837,2.5P,6,0,0.31,0.316,30.0
1838,1838,2.5P,6,2,0.301,0.292,27.3
1839,1839,2.5P,6,4,0.292,0.269,25.2
1840,1840,2.5P,6,6,0.284,0.249,23.9
1841,1841,2.5P,6,8,0.277,0.231,22.6
1842,1842,2.5P,6,10,0.272,0.215,21.5
1843,1843,2.5P,6,12,0.266,0.199,20.6
1844,1844,2.5P,6,14,0.261,0.183,19.8
1845,1845,2.5P,6,16,0.255,0.165,18.9
1846,1846,2.5P,6,18,0.25,0.15,18.3
1847,1847,5P,6,2,0.303,0.292,27.3
1848,1848,5P,6,4,0.297,0.269,25.2
1849,1849,5P,6,6,0.292,0.248,23.9
1850,1850,5P,6,8,0.287,0.23,22.4
1851,1851,5P,6,10,0.283,0.215,21.5
1852,1852,5P,6,12,0.279,0.198,20.4
1853,1853,5P,6,14,0.275,0.182,19.7
1854,1854,5P,6,16,0.271,0.166,18.8
1855,1855,7.5P,6,2,0.307,0.292,27.3
1856,1856,7.5P,6,4,0.305,0.269,25.2
1857,1857,7.5P,6,6,0.302,0.249,23.6
1858,1858,7.5P,6,8,0.301,0.231,22.4
1859,1859,7.5P,6,10,0.299,0.216,21.3
1860,1860,7.5P,6,12,0.297,0.197,20.3
1861,1861,7.5P,6,14,0.295,0.183,19.7
1862,1862,7.5P,6,16,0.292,0.165,18.7
1863,1863,7.5P,6,18,0.29,0.149,18.0
1864,1864,10P,6,2,0.313,0.293,27.3
1865,1865,10P,6,4,0.314,0.27,25.2
1866,1866,10P,6,6,0.317,0.251,23.6
1867,1867,10P,6,8,0.317,0.238,22.3
1868,1868,10P,6,10,0.318,0.217,21.3
1869,1869,10P,6,12,0.319,0.2,20.2
1870,1870,10P,6,14,0.32,0.185,19.4
1871,1871,10P,6,16,0.321,0.168,18.4
1872,1872,10P,6,18,0.322,0.15,17.7
1873,1873,2.5RP,6,0,0.31,0.316,30.0
1874,1874,2.5RP,6,2,0.317,0.294,27.3
1875,1875,2.5RP,6,4,0.324,0.274,25.2
1876,1876,2.5RP,6,6,0.329,0.255,23.6
1877,1877,2.5RP,6,8,0.334,0.238,22.3
1878,1878,2.5RP,6,10,0.338,0.222,21.2
1879,1879,2.5RP,6,12,0.342,0.206,20.0
1880,1880,2.5RP,6,14,0.347,0.189,19.0
1881,1881,2.5RP,6,16,0.35,0.174,18.3
1882,1882,2.5RP,6,18,0.354,0.157,17.5
1883,1883,5RP,6,2,0.322,0.297,27.6
1884,1884,5RP,6,4,0.334,0.279,25.2
1885,1885,5RP,6,6,0.344,0.262,23.6
1886,1886,5RP,6,8,0.353,0.245,22.3
1887,1887,5RP,6,10,0.361,0.231,21.2
1888,1888,5RP,6,12,0.37,0.217,20.0
1889,1889,5RP,6,14,0.379,0.199,18.9
1890,1890,5RP,6,16,0.385,0.187,18.2
1891,1891,5RP,6,18,0.393,0.172,17.4
1892,1892,7.5RP,6,2,0.328,0.301,27.6
1893,1893,7.5RP,6,4,0.345,0.286,25.5
1894,1894,7.5RP,6,6,0.362,0.272,23.6
1895,1895,7.5RP,6,8,0.377,0.258,22.3
1896,1896,7.5RP,6,10,0.39,0.246,21.0
1897,1897,7.5RP,6,12,0.404,0.233,20.0
1898,1898,7.5RP,6,14,0.418,0.22,19.0
1899,1899,7.5RP,6,16,0.43,0.208,18.2
1900,1900,7.5RP,6,18,0.442,0.196,17.4
1901,1901,10RP,6,2,0.333,0.307,27.8
1902,1902,10RP,6,4,0.356,0.296,25.7
1903,1903,10RP,6,6,0.379,0.286,23.9
1904,1904,10RP,6,8,0.4,0.276,22.3
1905,1905,10RP,6,10,0.42,0.265,21.0
1906,1906,10RP,6,12,0.44,0.255,20.0
1907,1907,10RP,6,14,0.459,0.246,19.0
1908,1908,10RP,6,16,0.478,0.235,18.1
1909,1909,2.5R,7,0,0.31,0.316,43.0
1910,1910,2.5R,7,2,0.333,0.313,40.3
1911,1911,2.5R,7,4,0.357,0.309,37.8
1912,1912,2.5R,7,6,0.382,0.303,35.3
1913,1913,2.5R,7,8,0.407,0.298,33.1
1914,1914,2.5R,7,10,0.431,0.293,31.4
1915,1915,2.5R,7,12,0.456,0.287,29.7
1916,1916,2.5R,7,14,0.479,0.282,28.2
1917,1917,5R,7,2,0.334,0.316,40.6
1918,1918,5R,7,4,0.361,0.315,38.1
1919,1919,5R,7,6,0.389,0.315,35.6
1920,1920,5R,7,8,0.418,0.313,33.6
1921,1921,5R,7,10,0.443,0.312,31.9
1922,1922,5R,7,12,0.47,0.31,30.1
1923,1923,5R,7,14,0.499,0.306,28.5
1924,1924,7.5R,7,2,0.335,0.32,41.0
1925,1925,7.5R,7,4,0.364,0.324,38.5
1926,1926,7.5R,7,6,0.395,0.327,36.2
1927,1927,7.5R,7,8,0.425,0.329,34.2
1928,1928,7.5R,7,10,0.452,0.33,32.6
1929,1929,7.5R,7,12,0.479,0.33,30.7
1930,1930,7.5R,7,14,0.509,0.329,29.3
1931,1931,7.5R,7,16,0.536,0.328,27.9
1932,1932,10R,7,2,0.336,0.324,41.0
1933,1933,10R,7,4,0.365,0.331,39.1
1934,1934,10R,7,6,0.398,0.338,36.8
1935,1935,10R,7,8,0.428,0.344,34.7
1936,1936,10R,7,10,0.457,0.349,33.1
1937,1937,10R,7,12,0.485,0.352,31.6
1938,1938,10R,7,14,0.516,0.355,29.9
1939,1939,10R,7,16,0.543,0.357,28.7
1940,1940,2.5YR,7,0,0.31,0.316,43.0
1941,1941,2.5YR,7,2,0.336,0.327,41.4
1942,1942,2.5YR,7,4,0.365,0.338,39.5
1943,1943,2.5YR,7,6,0.4,0.351,37.5
1944,1944,2.5YR,7,8,0.429,0.36,35.9
1945,1945,2.5YR,7,10,0.461,0.369,34.2
1946,1946,2.5YR,7,12,0.488,0.377,32.6
1947,1947,2.5YR,7,14,0.519,0.385,31.4
1948,1948,2.5YR,7,16,0.549,0.392,30.1
1949,1949,2.5YR,7,18,0.578,0.398,29.1
1950,1950,5YR,7,2,0.335,0.33,41.8
1951,1951,5YR,7,4,0.364,0.346,39.9
1952,1952,5YR,7,6,0.399,0.364,38.1
1953,1953,5YR,7,8,0.428,0.378,36.8
1954,1954,5YR,7,10,0.46,0.392,35.3
1955,1955,5YR,7,12,0.488,0.404,33.9
1956,1956,5YR,7,14,0.517,0.416,32.6
1957,1957,5YR,7,16,0.547,0.427,31.4
1958,1958,5YR,7,18,0.578,0.436,30.3
1959,1959,7.5YR,7,2,0.334,0.333,41.8
1960,1960,7.5YR,7,4,0.362,0.352,40.3
1961,1961,7.5YR,7,6,0.396,0.375,38.8
1962,1962,7.5YR,7,8,0.425,0.393,37.5
1963,1963,7.5YR,7,10,0.456,0.411,36.2
1964,1964,7.5YR,7,12,0.484,0.426,35.0
1965,1965,7.5YR,7,14,0.513,0.441,33.6
1966,1966,7.5YR,7,16,0.542,0.455,32.6
1967,1967,10YR,7,2,0.333,0.335,41.8
1968,1968,10YR,7,4,0.359,0.357,40.6
1969,1969,10YR,7,6,0.393,0.384,38.8
1970,1970,10YR,7,8,0.421,0.405,37.8
1971,1971,10YR,7,10,0.449,0.426,36.5
1972,1972,10YR,7,12,0.477,0.445,35.6
1973,1973,10YR,7,14,0.506,0.465,34.4
1974,1974,10YR,7,16,0.535,0.482,33.4
1975,1975,2.5Y,7,0,0.31,0.316,43.0
1976,1976,2.5Y,7,2,0.331,0.337,41.8
1977,1977,2.5Y,7,4,0.356,0.362,40.6
1978,1978,2.5Y,7,6,0.388,0.392,39.1
1979,1979,2.5Y,7,8,0.415,0.416,38.1
1980,1980,2.5Y,7,10,0.443,0.439,36.8
1981,1981,2.5Y,7,12,0.469,0.46,35.9
1982,1982,2.5Y,7,14,0.498,0.482,34.7
1983,1983,5Y,7,2,0.329,0.338,41.8
1984,1984,5Y,7,4,0.352,0.365,40.6
1985,1985,5Y,7,6,0.383,0.399,39.1
1986,1986,5Y,7,8,0.407,0.426,38.1
1987,1987,5Y,7,10,0.433,0.452,36.8
1988,1988,5Y,7,12,0.459,0.476,35.9
1989,1989,5Y,7,14,0.486,0.501,35.0
1990,1990,7.5Y,7,2,0.327,0.339,41.8
1991,1991,7.5Y,7,4,0.349,0.368,40.6
1992,1992,7.5Y,7,6,0.373,0.404,39.1
1993,1993,7.5Y,7,8,0.4,0.433,38.1
1994,1994,7.5Y,7,10,0.422,0.462,36.8
1995,1995,7.5Y,7,12,0.445,0.49,35.9
1996,1996,7.5Y,7,14,0.469,0.518,35.0
1997,1997,10Y,7,2,0.325,0.341,41.8
1998,1998,10Y,7,4,0.345,0.37,40.6
1999,1999,10Y,7,6,0.37,0.41,39.1
2000,2000,10Y,7,8,0.389,0.439,38.1
2001,2001,10Y,7,10,0.409,0.47,36.8
2002,2002,10Y,7,12,0.428,0.5,35.9
2003,2003,10Y,7,14,0.448,0.53,35.0
2004,2004,2.5GY,7,0,0.31,0.316,43.0
2005,2005,2.5GY,7,2,0.323,0.341,41.8
2006,2006,2.5GY,7,4,0.339,0.372,40.6
2007,2007,2.5GY,7,6,0.359,0.413,38.8
2008,2008,2.5GY,7,8,0.375,0.444,37.8
2009,2009,2.5GY,7,10,0.39,0.476,36.5
2010,2010,2.5GY,7,12,0.404,0.506,35.6
2011,2011,2.5GY,7,14,0.419,0.537,34.7
2012,2012,2.5GY,7,16,0.432,0.568,33.6
2013,2013,5GY,7,2,0.32,0.342,41.8
2014,2014,5GY,7,4,0.331,0.373,40.3
2015,2015,5GY,7,6,0.346,0.414,38.8
2016,2016,5GY,7,8,0.357,0.446,37.5
2017,2017,5GY,7,10,0.368,0.478,36.2
2018,2018,5GY,7,12,0.377,0.507,35.0
2019,2019,5GY,7,14,0.386,0.538,34.2
2020,2020,5GY,7,16,0.393,0.567,33.1
2021,2021,5GY,7,18,0.4,0.598,32.1
2022,2022,7.5GY,7,2,0.316,0.342,41.8
2023,2023,7.5GY,7,4,0.321,0.372,40.3
2024,2024,7.5GY,7,6,0.329,0.412,38.1
2025,2025,7.5GY,7,8,0.333,0.443,36.8
2026,2026,7.5GY,7,10,0.337,0.473,35.6
2027,2027,7.5GY,7,12,0.341,0.503,34.4
2028,2028,7.5GY,7,14,0.343,0.531,33.1
2029,2029,7.5GY,7,16,0.346,0.561,32.1
2030,2030,7.5GY,7,18,0.347,0.589,31.2
2031,2031,7.5GY,7,20,0.347,0.618,30.3
2032,2032,7.5GY,7,22,0.347,0.646,29.3
2033,2033,10GY,7,2,0.311,0.34,41.1
2034,2034,10GY,7,4,0.311,0.369,39.9
2035,2035,10GY,7,6,0.31,0.406,37.8
2036,2036,10GY,7,8,0.309,0.433,36.2
2037,2037,10GY,7,10,0.308,0.462,35.0
2038,2038,10GY,7,12,0.305,0.491,33.6
2039,2039,10GY,7,14,0.303,0.518,32.4
2040,2040,10GY,7,16,0.299,0.546,31.4
2041,2041,10GY,7,18,0.294,0.572,30.3
2042,2042,10GY,7,20,0.289,0.598,29.3
2043,2043,10GY,7,22,0.283,0.623,28.3
2044,2044,10GY,7,24,0.277,0.647,27.4
2045,2045,10GY,7,26,0.27,0.673,26.6
2046,2046,10GY,7,28,0.262,0.697,25.8
2047,2047,10GY,7,30,0.253,0.721,25.0
2048,2048,10GY,7,32,0.244,0.743,24.3
2049,2049,2.5G,7,0,0.31,0.316,43.0
2050,2050,2.5G,7,2,0.306,0.338,41.4
2051,2051,2.5G,7,4,0.3,0.363,39.5
2052,2052,2.5G,7,6,0.292,0.394,37.5
2053,2053,2.5G,7,8,0.284,0.417,35.9
2054,2054,2.5G,7,10,0.281,0.441,34.4
2055,2055,2.5G,7,12,0.268,0.464,32.9
2056,2056,2.5G,7,14,0.259,0.486,31.9
2057,2057,2.5G,7,16,0.249,0.51,30.5
2058,2058,2.5G,7,18,0.24,0.53,29.7
2059,2059,2.5G,7,20,0.239,0.551,28.5
2060,2060,2.5G,7,22,0.219,0.571,27.6
2061,2061,2.5G,7,24,0.207,0.592,26.7
2062,2062,2.5G,7,26,0.196,0.611,25.8
2063,2063,2.5G,7,28,0.184,0.631,25.0
2064,2064,2.5G,7,30,0.173,0.649,24.3
2065,2065,2.5G,7,32,0.161,0.667,23.6
2066,2066,2.5G,7,34,0.148,0.686,23.0
2067,2067,5G,7,2,0.301,0.335,41.4
2068,2068,5G,7,4,0.29,0.355,39.5
2069,2069,5G,7,6,0.281,0.38,37.1
2070,2070,5G,7,8,0.264,0.4,35.3
2071,2071,5G,7,10,0.251,0.417,33.9
2072,2072,5G,7,12,0.239,0.434,32.4
2073,2073,5G,7,14,0.225,0.452,31.2
2074,2074,5G,7,16,0.212,0.468,30.1
2075,2075,5G,7,18,0.198,0.485,29.1
2076,2076,5G,7,20,0.173,0.502,27.9
2077,2077,5G,7,22,0.168,0.518,26.9
2078,2078,5G,7,24,0.154,0.532,26.1
2079,2079,5G,7,26,0.138,0.547,25.2
2080,2080,5G,7,28,0.124,0.559,24.6
2081,2081,7.5G,7,2,0.298,0.332,41.0
2082,2082,7.5G,7,4,0.288,0.348,39.5
2083,2083,7.5G,7,6,0.266,0.368,36.8
2084,2084,7.5G,7,8,0.25,0.384,35.0
2085,2085,7.5G,7,10,0.235,0.399,33.4
2086,2086,7.5G,7,12,0.22,0.413,32.1
2087,2087,7.5G,7,14,0.203,0.429,30.7
2088,2088,7.5G,7,16,0.189,0.442,29.7
2089,2089,7.5G,7,18,0.174,0.457,28.5
2090,2090,7.5G,7,20,0.157,0.471,27.4
2091,2091,7.5G,7,22,0.14,0.485,26.6
2092,2092,7.5G,7,24,0.126,0.498,25.6
2093,2093,10G,7,2,0.294,0.328,41.0
2094,2094,10G,7,4,0.277,0.341,38.8
2095,2095,10G,7,6,0.256,0.355,36.5
2096,2096,10G,7,8,0.237,0.366,34.7
2097,2097,10G,7,10,0.218,0.378,32.9
2098,2098,10G,7,12,0.2,0.389,31.4
2099,2099,10G,7,14,0.181,0.4,30.1
2100,2100,10G,7,16,0.164,0.41,29.1
2101,2101,10G,7,18,0.146,0.42,27.9
2102,2102,10G,7,20,0.126,0.429,26.9
2103,2103,2.5BG,7,0,0.31,0.316,43.0
2104,2104,2.5BG,7,2,0.291,0.324,40.6
2105,2105,2.5BG,7,4,0.271,0.331,38.5
2106,2106,2.5BG,7,6,0.247,0.339,36.2
2107,2107,2.5BG,7,8,0.226,0.346,34.2
2108,2108,2.5BG,7,10,0.204,0.353,32.4
2109,2109,2.5BG,7,12,0.184,0.358,31.0
2110,2110,2.5BG,7,14,0.161,0.364,29.5
2111,2111,2.5BG,7,16,0.141,0.369,28.3
2112,2112,5BG,7,2,0.289,0.319,40.3
2113,2113,5BG,7,4,0.267,0.321,38.1
2114,2114,5BG,7,6,0.242,0.323,35.9
2115,2115,5BG,7,8,0.218,0.325,33.6
2116,2116,5BG,7,10,0.195,0.326,31.9
2117,2117,5BG,7,12,0.175,0.327,30.5
2118,2118,5BG,7,14,0.152,0.328,29.1
2119,2119,5BG,7,16,0.129,0.328,27.8
2120,2120,7.5BG,7,2,0.288,0.314,40.3
2121,2121,7.5BG,7,4,0.265,0.312,38.1
2122,2122,7.5BG,7,6,0.241,0.308,35.6
2123,2123,7.5BG,7,8,0.217,0.305,33.6
2124,2124,7.5BG,7,10,0.193,0.3,31.6
2125,2125,7.5BG,7,12,0.172,0.297,30.3
2126,2126,7.5BG,7,14,0.152,0.292,29.1
2127,2127,7.5BG,7,16,0.129,0.287,27.6
2128,2128,10BG,7,2,0.288,0.311,40.3
2129,2129,10BG,7,4,0.265,0.305,37.8
2130,2130,10BG,7,6,0.242,0.297,35.3
2131,2131,10BG,7,8,0.219,0.29,33.4
2132,2132,10BG,7,10,0.196,0.282,31.6
2133,2133,10BG,7,12,0.177,0.274,30.3
2134,2134,10BG,7,14,0.158,0.266,29.1
2135,2135,10BG,7,16,0.136,0.257,27.6
2136,2136,2.5B,7,0,0.31,0.316,43.0
2137,2137,2.5B,7,2,0.288,0.307,40.3
2138,2138,2.5B,7,4,0.267,0.298,37.8
2139,2139,2.5B,7,6,0.245,0.288,35.3
2140,2140,2.5B,7,8,0.225,0.277,33.4
2141,2141,2.5B,7,10,0.204,0.265,31.9
2142,2142,2.5B,7,12,0.187,0.255,30.3
2143,2143,2.5B,7,14,0.169,0.244,29.1
2144,2144,2.5B,7,16,0.149,0.231,27.8
2145,2145,5B,7,2,0.289,0.305,39.9
2146,2146,5B,7,4,0.269,0.293,37.5
2147,2147,5B,7,6,0.249,0.28,35.3
2148,2148,5B,7,8,0.231,0.267,33.4
2149,2149,5B,7,10,0.213,0.255,31.9
2150,2150,5B,7,12,0.198,0.243,30.5
2151,2151,5B,7,14,0.181,0.23,29.3
2152,2152,5B,7,16,0.164,0.216,27.9
2153,2153,7.5B,7,2,0.291,0.303,39.9
2154,2154,7.5B,7,4,0.271,0.288,37.5
2155,2155,7.5B,7,6,0.254,0.274,35.3
2156,2156,7.5B,7,8,0.236,0.26,33.4
2157,2157,7.5B,7,10,0.221,0.247,31.9
2158,2158,7.5B,7,12,0.208,0.235,30.5
2159,2159,7.5B,7,14,0.192,0.22,29.3
2160,2160,7.5B,7,16,0.177,0.206,27.9
2161,2161,10B,7,2,0.292,0.301,39.9
2162,2162,10B,7,4,0.274,0.284,37.1
2163,2163,10B,7,6,0.258,0.269,35.3
2164,2164,10B,7,8,0.242,0.255,33.4
2165,2165,10B,7,10,0.238,0.242,31.9
2166,2166,10B,7,12,0.215,0.229,30.5
2167,2167,10B,7,14,0.201,0.214,29.3
2168,2168,2.5PB,7,0,0.31,0.316,43.0
2169,2169,2.5PB,7,2,0.294,0.299,39.9
2170,2170,2.5PB,7,4,0.277,0.282,37.1
2171,2171,2.5PB,7,6,0.262,0.266,35.3
2172,2172,2.5PB,7,8,0.248,0.251,33.4
2173,2173,2.5PB,7,10,0.235,0.237,31.9
2174,2174,2.5PB,7,12,0.223,0.224,30.5
2175,2175,2.5PB,7,14,0.21,0.209,29.3
2176,2176,5PB,7,2,0.296,0.298,39.9
2177,2177,5PB,7,4,0.281,0.279,37.1
2178,2178,5PB,7,6,0.268,0.262,35.0
2179,2179,5PB,7,8,0.256,0.247,33.1
2180,2180,5PB,7,10,0.245,0.232,31.9
2181,2181,5PB,7,12,0.234,0.218,30.5
2182,2182,5PB,7,14,0.222,0.202,29.1
2183,2183,7.5PB,7,2,0.298,0.297,39.9
2184,2184,7.5PB,7,4,0.285,0.277,37.1
2185,2185,7.5PB,7,6,0.274,0.259,35.0
2186,2186,7.5PB,7,8,0.263,0.243,33.1
2187,2187,7.5PB,7,10,0.254,0.228,31.6
2188,2188,7.5PB,7,12,0.245,0.214,30.5
2189,2189,7.5PB,7,14,0.234,0.197,29.1
2190,2190,10PB,7,2,0.3,0.296,39.9
2191,2191,10PB,7,4,0.29,0.276,36.8
2192,2192,10PB,7,6,0.28,0.257,35.0
2193,2193,10PB,7,8,0.272,0.241,33.1
2194,2194,10PB,7,10,0.264,0.225,31.6
2195,2195,10PB,7,12,0.257,0.211,30.3
2196,2196,10PB,7,14,0.248,0.192,28.9
2197,2197,2.5P,7,0,0.31,0.316,43.0
2198,2198,2.5P,7,2,0.302,0.295,39.9
2199,2199,2.5P,7,4,0.294,0.275,36.8
2200,2200,2.5P,7,6,0.286,0.256,34.7
2201,2201,2.5P,7,8,0.279,0.239,32.9
2202,2202,2.5P,7,10,0.273,0.223,31.4
2203,2203,2.5P,7,12,0.268,0.209,30.3
2204,2204,2.5P,7,14,0.261,0.191,28.7
2205,2205,5P,7,2,0.304,0.295,39.9
2206,2206,5P,7,4,0.298,0.275,36.8
2207,2207,5P,7,6,0.292,0.255,34.7
2208,2208,5P,7,8,0.289,0.238,32.9
2209,2209,5P,7,10,0.283,0.222,31.4
2210,2210,5P,7,12,0.279,0.208,30.1
2211,2211,5P,7,14,0.274,0.189,28.7
2212,2212,7.5P,7,2,0.308,0.295,39.5
2213,2213,7.5P,7,4,0.306,0.275,36.8
2214,2214,7.5P,7,6,0.304,0.255,34.4
2215,2215,7.5P,7,8,0.302,0.238,32.6
2216,2216,7.5P,7,10,0.3,0.222,31.2
2217,2217,7.5P,7,12,0.299,0.208,29.9
2218,2218,7.5P,7,14,0.298,0.189,28.3
2219,2219,10P,7,2,0.313,0.296,39.5
2220,2220,10P,7,4,0.315,0.276,36.8
2221,2221,10P,7,6,0.316,0.257,34.4
2222,2222,10P,7,8,0.318,0.24,32.6
2223,2223,10P,7,10,0.319,0.226,31.2
2224,2224,10P,7,12,0.321,0.211,29.7
2225,2225,10P,7,14,0.322,0.193,28.2
2226,2226,10P,7,16,0.323,0.18,27.3
2227,2227,2.5RP,7,0,0.31,0.316,43.0
2228,2228,2.5RP,7,2,0.317,0.298,39.5
2229,2229,2.5RP,7,4,0.324,0.279,36.8
2230,2230,2.5RP,7,6,0.33,0.262,34.4
2231,2231,2.5RP,7,8,0.335,0.246,32.6
2232,2232,2.5RP,7,10,0.34,0.231,31.0
2233,2233,2.5RP,7,12,0.344,0.216,29.5
2234,2234,2.5RP,7,14,0.349,0.201,28.2
2235,2235,2.5RP,7,16,0.353,0.187,26.9
2236,2236,7.5RP,7,2,0.326,0.304,39.9
2237,2237,7.5RP,7,4,0.342,0.29,36.8
2238,2238,7.5RP,7,6,0.357,0.277,34.4
2239,2239,7.5RP,7,8,0.373,0.265,32.6
2240,2240,7.5RP,7,10,0.386,0.254,31.0
2241,2241,7.5RP,7,12,0.401,0.241,29.3
2242,2242,7.5RP,7,14,0.415,0.229,27.9
2243,2243,10RP,7,2,0.33,0.308,39.9
2244,2244,10RP,7,4,0.351,0.299,37.1
2245,2245,10RP,7,6,0.372,0.291,34.7
2246,2246,10RP,7,8,0.393,0.282,32.9
2247,2247,10RP,7,10,0.413,0.273,31.0
2248,2248,10RP,7,12,0.433,0.264,29.5
2249,2249,10RP,7,14,0.453,0.255,28.2
2250,2250,2.5R,8,0,0.31,0.316,59.1
2251,2251,2.5R,8,2,0.33,0.313,55.7
2252,2252,2.5R,8,4,0.353,0.31,52.3
2253,2253,2.5R,8,6,0.375,0.306,49.6
2254,2254,2.5R,8,8,0.398,0.302,46.9
2255,2255,2.5R,8,10,0.419,0.297,44.4
2256,2256,5R,8,2,0.332,0.316,56.3
2257,2257,5R,8,4,0.355,0.316,53.2
2258,2258,5R,8,6,0.38,0.316,50.1
2259,2259,5R,8,8,0.406,0.315,47.6
2260,2260,5R,8,10,0.429,0.314,45.4
2261,2261,7.5R,8,2,0.333,0.32,56.3
2262,2262,7.5R,8,4,0.357,0.324,53.7
2263,2263,7.5R,8,6,0.385,0.327,50.9
2264,2264,7.5R,8,8,0.411,0.33,48.5
2265,2265,7.5R,8,10,0.435,0.331,46.2
2266,2266,7.5R,8,12,0.458,0.333,44.4
2267,2267,10R,8,2,0.333,0.323,56.9
2268,2268,10R,8,4,0.358,0.33,54.2
2269,2269,10R,8,6,0.388,0.338,51.8
2270,2270,10R,8,8,0.414,0.344,49.2
2271,2271,10R,8,10,0.438,0.349,47.3
2272,2272,10R,8,12,0.464,0.353,45.4
2273,2273,10R,8,14,0.489,0.357,43.8
2274,2274,2.5YR,8,0,0.31,0.316,59.1
2275,2275,2.5YR,8,2,0.333,0.326,57.4
2276,2276,2.5YR,8,4,0.358,0.336,54.7
2277,2277,2.5YR,8,6,0.389,0.348,52.3
2278,2278,2.5YR,8,8,0.416,0.358,50.5
2279,2279,2.5YR,8,10,0.44,0.365,48.5
2280,2280,2.5YR,8,12,0.467,0.375,46.5
2281,2281,2.5YR,8,14,0.493,0.382,44.8
2282,2282,5YR,8,2,0.332,0.329,57.4
2283,2283,5YR,8,4,0.358,0.343,55.3
2284,2284,5YR,8,6,0.388,0.36,53.2
2285,2285,5YR,8,8,0.415,0.373,51.4
2286,2286,5YR,8,10,0.44,0.386,49.6
2287,2287,5YR,8,12,0.467,0.399,48.0
2288,2288,5YR,8,14,0.493,0.411,46.5
2289,2289,5YR,8,16,0.519,0.422,45.1
2290,2290,5YR,8,18,0.546,0.431,43.8
2291,2291,7.5YR,8,2,0.331,0.331,57.4
2292,2292,7.5YR,8,4,0.356,0.349,55.7
2293,2293,7.5YR,8,6,0.385,0.369,54.2
2294,2294,7.5YR,8,8,0.412,0.387,52.3
2295,2295,7.5YR,8,10,0.436,0.403,50.5
2296,2296,7.5YR,8,12,0.462,0.419,49.2
2297,2297,7.5YR,8,14,0.489,0.435,47.6
2298,2298,7.5YR,8,16,0.514,0.449,46.5
2299,2299,7.5YR,8,18,0.541,0.463,45.1
2300,2300,10YR,8,2,0.329,0.333,57.9
2301,2301,10YR,8,4,0.353,0.353,55.7
2302,2302,10YR,8,6,0.382,0.378,54.2
2303,2303,10YR,8,8,0.407,0.398,52.8
2304,2304,10YR,8,10,0.431,0.415,50.9
2305,2305,10YR,8,12,0.456,0.434,50.1
2306,2306,10YR,8,14,0.482,0.452,48.5
2307,2307,10YR,8,16,0.506,0.469,47.3
2308,2308,2.5Y,8,0,0.31,0.316,59.1
2309,2309,2.5Y,8,2,0.328,0.335,57.9
2310,2310,2.5Y,8,4,0.349,0.357,56.3
2311,2311,2.5Y,8,6,0.377,0.384,54.7
2312,2312,2.5Y,8,8,0.401,0.406,52.8
2313,2313,2.5Y,8,10,0.424,0.426,51.4
2314,2314,2.5Y,8,12,0.448,0.447,50.1
2315,2315,2.5Y,8,14,0.474,0.462,48.8
2316,2316,2.5Y,8,16,0.497,0.486,47.6
2317,2317,5Y,8,2,0.326,0.336,57.9
2318,2318,5Y,8,4,0.346,0.36,56.3
2319,2319,5Y,8,6,0.372,0.39,54.7
2320,2320,5Y,8,8,0.394,0.414,52.8
2321,2321,5Y,8,10,0.416,0.437,51.8
2322,2322,5Y,8,12,0.437,0.459,50.1
2323,2323,5Y,8,14,0.46,0.483,49.2
2324,2324,5Y,8,16,0.482,0.504,48.0
2325,2325,7.5Y,8,2,0.324,0.337,57.9
2326,2326,7.5Y,8,4,0.344,0.362,56.3
2327,2327,7.5Y,8,6,0.368,0.394,54.7
2328,2328,7.5Y,8,8,0.387,0.419,52.8
2329,2329,7.5Y,8,10,0.406,0.444,51.8
2330,2330,7.5Y,8,12,0.426,0.469,50.1
2331,2331,7.5Y,8,14,0.446,0.494,49.2
2332,2332,7.5Y,8,16,0.466,0.518,48.0
2333,2333,10Y,8,2,0.323,0.337,57.9
2334,2334,10Y,8,4,0.34,0.364,56.3
2335,2335,10Y,8,6,0.362,0.397,54.2
2336,2336,10Y,8,8,0.379,0.424,52.8
2337,2337,10Y,8,10,0.396,0.45,51.8
2338,2338,10Y,8,12,0.413,0.476,50.1
2339,2339,10Y,8,14,0.43,0.502,48.8
2340,2340,10Y,8,16,0.447,0.528,48.0
2341,2341,2.5GY,8,0,0.31,0.316,59.1
2342,2342,2.5GY,8,2,0.321,0.338,57.9
2343,2343,2.5GY,8,4,0.335,0.366,55.7
2344,2344,2.5GY,8,6,0.353,0.401,54.2
2345,2345,2.5GY,8,8,0.366,0.428,52.8
2346,2346,2.5GY,8,10,0.379,0.455,50.9
2347,2347,2.5GY,8,12,0.383,0.483,50.1
2348,2348,2.5GY,8,14,0.405,0.509,48.8
2349,2349,2.5GY,8,16,0.418,0.537,47.6
2350,2350,2.5GY,8,18,0.432,0.565,46.2
2351,2351,5GY,8,2,0.318,0.338,57.4
2352,2352,5GY,8,4,0.329,0.366,55.7
